id,sentiment
"3069_9",0.9962465701851185
"3769_8",0.7400006895684581
"9247_10",0.7832969308667787
"10434_1",0.024980920443509143
"1147_10",0.953382966903264
"5344_7",0.8484123171781268
"8073_10",0.8166921452057391
"7833_3",0.07264441727043784
"8370_1",0.07269230301609791
"9007_8",0.1788829713177155
"6624_7",0.4189996126597173
"6683_3",0.21388738160517884
"12275_7",0.620681848860489
"11927_8",0.856162289308337
"1560_10",0.9471650588166242
"1325_9",0.67703403206282
"3548_8",0.25014527389157004
"607_1",0.0035399799541634496
"6702_7",0.49367758683434587
"5702_3",0.017344861075174044
"11345_8",0.924628774258868
"3428_4",0.3621835948863838
"7209_9",0.9832695768677318
"8425_8",0.9031141132214954
"3087_1",0.0729143060904911
"1119_8",0.5235831036239966
"5715_3",0.5583887276358209
"8645_1",0.0980672695939676
"2149_3",0.03866374339540811
"10403_10",0.7719159171238531
"5628_1",0.16519338718014012
"5570_10",0.9397869162854706
"1613_3",0.11335054462472594
"1454_4",0.7597287709068938
"5094_3",0.24463534572018716
"7982_1",0.22660147183645704
"6894_2",0.7058162240315666
"6554_1",0.4741084854034293
"4721_3",0.20134736596561706
"6904_4",0.15309556317139122
"893_8",0.9712490517404834
"4605_4",0.4895337234389701
"11516_7",0.608683060562889
"11718_7",0.97053891293832
"5956_1",0.012518319654254295
"7455_9",0.725698112524304
"6396_4",0.6588518584094929
"1223_8",0.8063346913933278
"8556_1",0.16578203402244324
"6108_8",0.7047966693991295
"11690_1",0.013877052022401684
"3778_9",0.7716125722171892
"3627_4",0.3853159431849809
"8256_4",0.3676832480129733
"533_1",0.014977596112888417
"5235_4",0.02138638434925815
"621_2",0.22802350064120047
"5365_1",0.39859357681879987
"8180_3",0.30834008159655485
"7396_7",0.30623124792094125
"9776_10",0.9089934007935367
"8175_10",0.9077958805054638
"3128_1",0.16000235680224673
"4606_1",0.2955287995194609
"6158_2",0.08654517303661315
"3281_10",0.7164368808564803
"4723_4",0.1589174761143482
"11994_3",0.30382193171007116
"7701_1",0.0017988736024763408
"103_3",0.27919339041281577
"8908_10",0.8866972620617646
"8876_1",0.061003519943896974
"7519_9",0.871069546655263
"12456_8",0.6750025380275273
"9514_8",0.6511112840274057
"8680_8",0.48809344253385617
"12402_10",0.7137396333948863
"362_2",0.2909962123625956
"9825_7",0.7968344954202481
"2913_3",0.626576918871892
"7164_8",0.9203491066006263
"11177_7",0.6084091433785663
"5707_10",0.8930652544389708
"8103_10",0.835981069889089
"6289_1",0.0108113983253063
"11754_1",0.21858600509153514
"11640_10",0.705588075427321
"9933_7",0.7362396309130776
"185_10",0.9030126632112765
"242_10",0.9343039967299458
"9369_8",0.8702550737734162
"7453_10",0.7451205781047509
"7514_7",0.45110577443265104
"10860_2",0.03591736149375515
"8663_8",0.5868340223224616
"9108_1",0.06398798305245222
"7941_1",0.14460473604089205
"10116_1",0.0050250610078534895
"9841_4",0.3209443236147647
"4512_9",0.8310827625459533
"4853_2",0.2638195003489592
"2664_4",0.5249194344078943
"9966_10",0.911184511921341
"5167_2",0.05472874885883987
"3894_2",0.012281609568095762
"3929_8",0.60658072453487
"7165_10",0.8812759706718858
"5451_8",0.5352531937163785
"2947_4",0.5379809024952177
"4611_10",0.9016564838147046
"5807_1",0.3065593234842367
"9464_8",0.9060803756310305
"3124_10",0.6833439363678481
"2705_4",0.8650487625671802
"12187_8",0.9276463178115978
"12319_10",0.8502919019355882
"9874_3",0.21365199265522208
"3406_4",0.29380911705892493
"2327_10",0.9432283753219859
"605_10",0.913073061408802
"8080_4",0.3870130523251041
"3074_10",0.9802517175141192
"2499_3",0.17407988466464835
"1013_1",0.4314490069758254
"11535_1",0.033410949157971256
"4118_7",0.5829581980828589
"10492_8",0.93544330660305
"2129_4",0.24954120352005996
"9814_10",0.5725045924640192
"10671_9",0.6340997019742267
"5980_10",0.9254364477091926
"2755_2",0.5252658803442842
"5461_2",0.3886150723543235
"11979_1",0.1609348754985815
"8810_1",0.04019418898889025
"852_7",0.8949470692465773
"10961_4",0.08311199612320912
"7436_4",0.24133032479165012
"11281_3",0.652778504309011
"4208_3",0.1292073600516101
"8213_10",0.6509976138647863
"9851_2",0.38789508904269293
"4713_7",0.6647521824413161
"9528_1",0.879124275809738
"3595_10",0.9752485425866544
"5785_3",0.4367740185653219
"10370_3",0.0720986777859272
"1980_3",0.575546306269272
"8800_4",0.35480365712517864
"4437_3",0.1400360986047622
"28_3",0.47640697430769313
"12171_1",0.3207078562808583
"9359_3",0.15709185442858148
"3831_9",0.9929413311044664
"10962_7",0.898385232764769
"1500_9",0.6209236244048161
"11470_10",0.9326347389586794
"11843_3",0.12393604797289219
"11200_4",0.7568223163027615
"1067_1",0.044684577914691215
"3333_1",0.04938654372737729
"4487_4",0.8015063885331268
"6428_1",0.07832207769936109
"575_7",0.10892774381272269
"10904_9",0.6805996459660887
"11821_2",0.43182803434158035
"11605_1",0.034611640596992926
"1111_7",0.6925362077505817
"10295_1",0.5197860894741995
"1146_4",0.052852510420133184
"2405_9",0.352142991060381
"11081_10",0.9004596533212395
"2201_10",0.9192356620904263
"4844_1",0.03467425335722628
"11007_8",0.8281339911294744
"6535_7",0.8269280282222821
"2653_4",0.04871777945203313
"8245_10",0.7515621615499951
"9951_8",0.8915181615324902
"6133_8",0.21753179996734937
"10006_2",0.03835028043564399
"7350_1",0.5007142999834407
"4509_9",0.964156668780136
"948_1",0.006520008787518899
"3987_1",0.22102247932990263
"2947_10",0.17738226597910373
"6041_3",0.009160319976294615
"2946_1",0.07603039307256969
"11967_4",0.04070392217041457
"1185_10",0.9815388669963357
"10323_2",0.5842295327992542
"11706_2",0.0024202802133387125
"3663_1",0.04177173504820377
"5602_10",0.9480428958562525
"4870_10",0.5842941982914288
"1994_1",0.07939490925743489
"10807_7",0.8936293455130787
"6871_3",0.9442932454695452
"1175_2",0.03268917503140216
"10919_7",0.8446127395924352
"8127_10",0.7175527196671843
"12497_4",0.3756062759966962
"3274_1",0.4020338519238
"2568_3",0.1047298350234073
"840_2",0.2359496411508061
"5626_10",0.9797366087638948
"7561_10",0.9630247084243717
"4600_3",0.3240704403334581
"3324_9",0.45345970973910793
"8899_7",0.8723743706740306
"5592_8",0.6725887725990065
"12483_4",0.022994186169707585
"7874_1",0.006954825789942086
"5878_10",0.9009823078739686
"4303_9",0.7142295423991434
"9421_1",0.19742807049904404
"10269_4",0.3503570961726418
"10615_2",0.13204218288802969
"2634_10",0.9383586126855067
"7522_1",0.06455296625930089
"9289_10",0.6521274479236492
"4636_10",0.5395978259670683
"1241_7",0.2967271198330535
"9458_9",0.7221968817318533
"11690_10",0.9816968222719712
"7176_4",0.7079798095342109
"6212_10",0.9263178817418191
"6319_1",0.06455644657295492
"5229_3",0.3795341293772956
"466_9",0.9834264354940746
"8693_2",0.3865701172913329
"2952_10",0.94915328430196
"1128_1",0.06848791507520394
"3975_10",0.6910754672048701
"11365_10",0.7165655202470822
"2074_9",0.8783494080245909
"9768_10",0.9528395434716895
"4895_1",0.24853334810751967
"5726_10",0.9431049833597196
"9993_10",0.9690137979423771
"11319_2",0.549052891120907
"10561_2",0.3060744989290786
"5455_8",0.8904579905110492
"10684_3",0.2121476047678519
"3652_3",0.2458460837093687
"7825_1",0.0834369472639848
"8806_1",0.14647349911450952
"275_10",0.8993070695439132
"2246_1",0.09074700059312718
"11968_2",0.010966647465401168
"2528_1",0.5400397334096304
"8491_8",0.5919646007027298
"13_1",0.6308269019324918
"4530_8",0.672875832107007
"5207_3",0.04113703022041465
"11648_10",0.7328586641357907
"8260_1",0.1750836219180114
"10730_10",0.6492789790669308
"10402_3",0.5162074638064027
"8077_1",0.0478373254545016
"8598_8",0.913741985564052
"2809_3",0.02176227721173453
"12490_10",0.9256646662647209
"1447_9",0.9013312404710507
"1605_3",0.4155318965037548
"2311_4",0.03329202293326328
"3235_9",0.8524223119296959
"5725_10",0.6963401904305796
"9025_10",0.9436099444982701
"6049_9",0.8423379473370941
"4803_10",0.9906066873976953
"191_9",0.9941715362698742
"420_3",0.5489655277145385
"5238_2",0.03521321229735275
"1280_9",0.8952182278770253
"9408_4",0.26233056186045434
"819_1",0.0018265908491047341
"1656_4",0.056489700782971414
"9964_3",0.3908080770836201
"10404_4",0.5980512854234025
"12369_10",0.8813967707624553
"6423_1",0.12411738514478994
"9942_8",0.5117418766888405
"1519_1",0.18372841653035044
"100_10",0.910501673141819
"3216_10",0.7213097458534105
"3909_10",0.512892614603662
"5034_7",0.9344931738894673
"14_8",0.9479618952450329
"5891_3",0.12087793122625862
"8496_10",0.9836933664384748
"7429_1",0.07074935908931664
"9457_1",0.06184570125291074
"9602_8",0.9167218346294382
"4198_1",0.07997088112115062
"154_2",0.3815153844186318
"5070_2",0.0522560534565569
"4207_8",0.6637058182003363
"7758_8",0.8058463914584135
"4439_9",0.9258577724019318
"12042_1",0.0028678555104657373
"7244_1",0.03464604411814933
"6854_1",0.28857444519899755
"11932_10",0.8871231987226342
"4151_10",0.8954352534575138
"7265_1",0.06840852688588933
"10272_7",0.9455468737503211
"4256_4",0.25532525458718314
"1225_7",0.8654813839918913
"956_10",0.9440223648177067
"6389_2",0.07023046797287222
"1365_4",0.08706702856217163
"4752_7",0.6060254660220569
"276_10",0.9647629581900803
"8766_9",0.6310182062277423
"11225_10",0.809108674102738
"6920_1",0.027993607538449018
"11536_1",0.0027716217002673625
"1923_9",0.937257061753774
"11460_10",0.6456780733607966
"10054_7",0.7749931091860554
"10845_1",0.005373645493028472
"10231_4",0.49735976418912564
"9430_8",0.7808600840130618
"3226_2",0.06014918162426885
"4298_3",0.32402286235101374
"10635_4",0.23208598113085194
"10567_4",0.05250591179029931
"5460_10",0.905739842720736
"7310_7",0.7454595877557533
"10330_2",0.02714683780369808
"5151_9",0.947484231342123
"11_3",0.658069731220148
"1448_8",0.5421781334586026
"10130_8",0.7673404596402437
"2199_3",0.017386425128145738
"1761_10",0.8946173257065541
"2782_1",0.05241706280796018
"7618_10",0.9273135366704012
"85_10",0.6917050761750709
"5730_3",0.1356953952650208
"3641_1",0.3146746460540823
"8190_9",0.9574413288111703
"9533_10",0.9720938161668493
"9508_1",0.059759858277527174
"237_8",0.971148904068012
"3981_7",0.5231285479784153
"7194_9",0.8309663103477607
"10584_8",0.31666379744585327
"248_2",0.021362443128855196
"8358_4",0.1460416427761019
"1218_1",0.010134514634016312
"4191_10",0.10548593040267398
"3090_8",0.7721619515581963
"11923_2",0.1376400404519358
"1640_8",0.6825789676820743
"9972_3",0.15413883476057233
"11818_4",0.5545544006432008
"4350_10",0.9239856287042938
"877_10",0.5624061181145692
"10017_8",0.7222059811870984
"7975_10",0.9566166357363266
"8436_1",0.07439809990603155
"6024_7",0.6198752355297529
"3112_1",0.1158164352577371
"951_10",0.8614732954484593
"1622_1",0.01665790047860263
"191_3",0.49464588803432086
"5669_1",0.08427052761765816
"1891_4",0.20665934834326405
"12173_9",0.6372217127730205
"7887_7",0.6206270170128879
"3256_10",0.40897041224927333
"5419_1",0.004376573810381991
"7635_1",0.023508601841670012
"8297_2",0.3103534393503974
"7137_8",0.6426908837178406
"7562_3",0.23378302751769645
"9944_1",0.013582702138203746
"4288_1",0.0058381440885876875
"8087_1",0.3241031748772811
"4771_10",0.8403439890469544
"10482_10",0.7622169357970378
"5324_10",0.9787138603730391
"3080_1",0.22244118403327906
"10923_7",0.7440812035020105
"1753_7",0.9020617918194239
"317_10",0.8553688620786094
"12474_8",0.7764461210489338
"773_8",0.9463458860503929
"388_1",0.25052249020913037
"12141_2",0.5433794075045254
"5667_1",0.5121825588860602
"1071_9",0.9178015712545011
"2897_10",0.924082729589854
"9481_4",0.33289169024123083
"12025_1",0.02363143301022945
"8879_7",0.6438224609288963
"5683_1",0.041432193038565414
"7026_1",0.057955557248616806
"2439_1",0.23650650630426948
"3631_7",0.7007618133713616
"1650_9",0.5914448689670635
"5378_7",0.9727288329071864
"9745_1",0.001637077174613759
"11563_8",0.6130891313282482
"299_8",0.9330892031208236
"9471_2",0.3976962010473683
"1866_1",0.2803404128431449
"2639_4",0.3235448452516467
"5122_1",0.18891563786002274
"12341_7",0.5060798680838455
"2936_8",0.9432219697097449
"8647_10",0.6445258931289689
"4255_9",0.8570494232013334
"7262_8",0.2983163362171264
"8413_10",0.7402032755407971
"10080_1",0.1255175860694083
"3973_1",0.35148915749917137
"8752_9",0.9741233757082403
"4018_2",0.23250606951033978
"7669_1",0.07490285974017577
"10421_4",0.19601267061317454
"7854_8",0.879080323734651
"162_8",0.31227102999469186
"11614_9",0.837825368445097
"11343_8",0.9426987114977884
"1708_7",0.24231161643227114
"7115_4",0.6747131016710476
"10498_10",0.22761279754567085
"2944_8",0.8411390836899436
"10474_3",0.2527681496579849
"1263_1",0.04691266487400394
"1693_4",0.6480841553990581
"9600_9",0.48011312140201556
"11173_2",0.2513944625752488
"3961_2",0.22816731440796265
"8011_1",0.2702735626529118
"7386_8",0.5454804702689371
"8787_8",0.7789119148341127
"12349_9",0.7424242721397516
"1776_4",0.21078001934045956
"5885_4",0.8820105673165257
"220_4",0.10782766484100116
"5547_8",0.9542018936475863
"2853_1",0.206531148717016
"2157_2",0.13926342237667297
"11667_2",0.23454956924006323
"194_7",0.8641281202671125
"1633_1",0.018225257403837646
"6897_2",0.049856158205594144
"11568_2",0.1441663587676645
"9219_1",0.24239791932055826
"477_8",0.8769730719745265
"8980_3",0.6952360764300399
"4612_10",0.5404635595434055
"8030_10",0.9143795377103769
"1846_8",0.9980795329498999
"2786_8",0.8504029109580756
"2634_1",0.04158179509889972
"3110_8",0.9134357985464805
"11587_8",0.7107051960432266
"11262_8",0.7419163421718284
"5680_7",0.34209765532448694
"4583_4",0.28504523734765436
"1451_1",0.027875951785316554
"4244_4",0.0720242525902681
"6176_4",0.02109577732853179
"8851_10",0.9574454215952664
"908_9",0.952946779736769
"7494_9",0.33729059322784294
"8061_3",0.16966208836346527
"789_1",0.20594329460093122
"2374_7",0.798480819481359
"11225_3",0.015585392025148682
"4467_4",0.06399023101153435
"8516_10",0.44514416264482237
"4121_10",0.9164741448561746
"10267_7",0.424888216846257
"6040_8",0.7309110969601489
"8338_7",0.7560326551002107
"2903_7",0.973138098592282
"6662_9",0.932838395119498
"5333_10",0.8252429873089471
"7470_4",0.14013763446454763
"8813_1",0.11903356552590036
"4514_3",0.6658976744334654
"9584_7",0.15427572352136307
"11706_8",0.908292748114315
"11538_8",0.8027808129956936
"4210_1",0.0009925655341368814
"8984_1",0.017583646012623473
"3431_4",0.04527111596263028
"4973_10",0.9276374450784434
"12260_1",0.036477374734991956
"4267_10",0.8972031029152227
"9906_9",0.9064301375486559
"670_7",0.8611195792293295
"6270_3",0.047067146711173014
"5164_4",0.1467956908310314
"9741_2",0.04515248211542275
"3761_8",0.7193757869378093
"2651_2",0.26430536729741816
"7448_10",0.9116746087941188
"7184_9",0.9496820651133412
"1313_9",0.8487338373993732
"10654_8",0.8972112464278531
"7151_1",0.00847112521863279
"2320_10",0.746376075982538
"12033_7",0.315765714650507
"6429_1",0.014130582021766539
"1420_4",0.568508944073603
"3002_7",0.44560790823253754
"1299_1",0.10608764394210951
"7897_9",0.9310476159960742
"1529_4",0.09448838159813183
"9760_2",0.17878724421041123
"11318_1",0.04693481812764841
"2217_3",0.15920035888592743
"11641_2",0.12349618066042065
"7238_10",0.931095112428516
"7710_8",0.7602011283118209
"12011_8",0.6822682202773788
"4495_7",0.9432843089509068
"11144_4",0.36184711324514546
"5625_2",0.08490512776517833
"2926_7",0.28535703032349347
"8538_8",0.6898287795655702
"8875_10",0.7439901183279591
"10881_10",0.9279569439976056
"1662_7",0.7300602263090249
"4560_9",0.7733843728174802
"6714_4",0.09215662659757465
"9059_10",0.877148743904933
"6631_10",0.7428482524729555
"8520_1",0.021532667157113806
"918_4",0.5139527010704257
"3102_10",0.8003186530286078
"3611_2",0.061411979994606444
"8434_10",0.8691118943243503
"681_7",0.9536807989042898
"7386_4",0.03663174018688855
"7566_9",0.13367658800732743
"10110_10",0.8560395105810209
"10486_10",0.9420094998036891
"1492_3",0.5617972457404663
"11823_1",0.04969378519338322
"2331_9",0.8844315079096037
"2200_2",0.06554039054664834
"9547_1",0.04438003595828464
"785_2",0.029618933347693617
"5101_4",0.27078046022082114
"5657_10",0.7213031912812121
"6902_7",0.4635796101452178
"1490_9",0.7182423251275422
"7148_9",0.8547300023765788
"7387_8",0.6326035337341762
"8277_9",0.9518809326899942
"6912_7",0.8364359662410809
"170_2",0.7148567581669457
"7702_10",0.9889895641855206
"4393_3",0.01469153434214237
"2608_3",0.8725891350076949
"4931_8",0.9470892036016074
"10589_10",0.7187145557917999
"8623_4",0.04896239189979347
"6057_2",0.05930673964248311
"2704_9",0.9628495519471042
"1790_2",0.48156710917328666
"12370_1",0.0070062516658190716
"159_1",0.012946742440615774
"343_9",0.985300370282164
"2128_9",0.9480699059578455
"11181_8",0.8708976386511879
"11775_10",0.9370587488528047
"3514_10",0.8233525693032809
"6993_2",0.020361412643440293
"2866_9",0.5371774930418782
"1000_9",0.9068274393214669
"11772_7",0.5018354971858434
"3355_9",0.2888155117325017
"8519_8",0.6771075963287927
"7879_3",0.20482749841528297
"4332_10",0.7657607024146296
"5403_1",0.02771913324799388
"1514_7",0.1463200947490147
"7904_1",0.056676645820106036
"10550_2",0.4053251808246096
"11442_10",0.8830817487694683
"2821_3",0.27149727201945906
"5766_1",0.006562799212623374
"8061_9",0.9279843578684955
"2166_1",0.04491207081785072
"6206_1",0.05025884960702374
"11124_2",0.09221735623976803
"7625_10",0.6914491130270043
"90_9",0.6256160760327069
"7959_10",0.8424818779688482
"7029_10",0.8894394523909865
"779_8",0.9481088150266391
"1101_4",0.10925148753681944
"11189_4",0.11084149342587053
"9790_4",0.1058912815426981
"10861_1",0.13332951956364836
"5902_2",0.2741583648400914
"9545_10",0.5935673337010218
"3730_1",0.0016375114861678143
"4951_9",0.695453874033242
"3295_1",0.24061977457385145
"9495_2",0.3989899250309357
"2876_1",0.7199383521779308
"2796_1",0.03324038007008329
"10338_3",0.25396998211425736
"10913_7",0.4112193525119337
"4685_2",0.013787250067073287
"11586_1",0.1874597885055992
"4904_7",0.5671556421455893
"7110_7",0.7754566332764345
"2086_4",0.3835999587877671
"7372_7",0.70649374537466
"135_9",0.9265929903721464
"7038_3",0.6637410183493224
"1119_2",0.1005411747684638
"5057_8",0.6250942345777446
"3479_10",0.9734123812356761
"6489_8",0.9873362675285631
"4910_8",0.8873209099677042
"5979_10",0.6520615010316472
"11304_1",0.1259352338232182
"2102_9",0.9312058636928581
"8048_1",0.04222977129510154
"12153_7",0.5254739844597341
"4832_8",0.8425850925689558
"3079_9",0.9313551565784722
"8254_2",0.08026239436408919
"7981_7",0.8486583966169035
"611_1",0.3904933999855269
"307_10",0.6967537158757873
"8861_3",0.106811496888972
"4635_4",0.5548550047690525
"6197_7",0.8535769692707895
"6739_3",0.18443791251418876
"8588_9",0.832141937983364
"8461_7",0.5462140605148202
"10089_1",0.07641478207646794
"2609_7",0.5726996136038336
"1418_3",0.42848362492231795
"2661_10",0.8235072326683697
"1253_9",0.8347378646856284
"8815_9",0.7809714497964899
"9867_8",0.939283870467984
"2155_1",0.13178905218841525
"12259_4",0.2782596554149718
"11224_3",0.43937551248052636
"4781_1",0.010577303262410402
"4354_9",0.9416788901030201
"9629_9",0.7481283985517321
"3629_9",0.9182966210633927
"6445_10",0.9762388289610588
"9526_10",0.9439256015426959
"5138_2",0.0716668086620891
"349_10",0.9134177041109549
"2099_7",0.5945287256486118
"4411_1",0.4677845059158389
"8127_3",0.0981852905573136
"5225_8",0.7675428342497316
"7970_3",0.052497472243795903
"5688_7",0.4851931212365904
"12099_3",0.4020977475899485
"6020_4",0.27320521349359606
"3892_8",0.9230618090448625
"2098_8",0.8271510187526413
"4851_7",0.8854519406276211
"10967_10",0.4935915542210171
"6230_4",0.3158433619505822
"2211_2",0.07960934097994321
"11978_10",0.8487639679960044
"8802_1",0.06001208738154319
"11010_3",0.020586985565045263
"10083_2",0.36102462411372205
"5588_10",0.463568050844463
"958_10",0.38428630203543523
"6771_4",0.2472094271353588
"6767_9",0.7587382674344443
"7302_10",0.9009014234207083
"5324_3",0.10202771042008542
"7737_10",0.965730300609458
"8603_10",0.7661284986059218
"3029_7",0.9689747586288989
"8640_2",0.034450257003199994
"2139_1",0.0055151518806167065
"6305_10",0.9564719507297834
"6884_7",0.8535817306585052
"5534_8",0.7232746680640453
"7619_8",0.9483320495752459
"10057_8",0.679729744270285
"972_7",0.9534762435538134
"6245_8",0.8482193449781171
"6627_7",0.940505191195399
"3621_10",0.45624802060726405
"2290_4",0.7535301701178586
"24_4",0.3219821445576325
"5689_1",0.004732524219747484
"6497_4",0.2357469385848318
"12405_4",0.6359017402235649
"11720_7",0.9746357001037317
"10088_1",0.02190937796174593
"9258_9",0.9952971209700764
"354_4",0.7328984322543014
"4770_10",0.8268863041845329
"1035_3",0.3139846823741739
"739_1",0.015435393031668609
"6267_7",0.8530124127420814
"1562_8",0.8940777757025008
"1438_1",0.02199072655213623
"281_8",0.9695999388720062
"1818_1",0.41744306558074673
"3943_3",0.159294789311119
"8116_4",0.7122562303593921
"6984_1",0.08092473345421751
"5330_4",0.01994981641320489
"8821_8",0.9364644753699779
"10484_10",0.9652237258385802
"1886_4",0.06953058484050414
"7943_2",0.3460592839153551
"6438_7",0.9135993205321019
"8931_10",0.7379231130848837
"10538_10",0.5790941433021689
"534_10",0.9658082606430923
"7329_2",0.05624126231583642
"6614_2",0.7183624365523491
"710_10",0.8552294927634313
"3120_4",0.19736737714466915
"9046_1",0.06857697374352864
"5638_2",0.3555076665766841
"2455_4",0.17854077499887547
"2652_3",0.3438690808621277
"11006_4",0.48446605950343796
"5065_3",0.033510206938418795
"9805_10",0.9030874440577175
"7092_8",0.9706487031014451
"1735_10",0.7860177039600446
