,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
29,XGBoost_grid_1_AutoML_20190421_195113_model_7,2.68814E+16,163955527.3,2.68814E+16,94850248.7,0.331917372,4/21/19,1000
30,GBM_3_AutoML_20190421_195113,2.68976E+16,164004964.4,2.68976E+16,98761895.49,0.334635207,4/21/19,1000
31,GBM_grid_1_AutoML_20190421_195113_model_21,2.69687E+16,164221484.7,2.69687E+16,97679785.83,0.347603672,4/21/19,1000
32,GBM_grid_1_AutoML_20190421_195113_model_43,2.69969E+16,164307328.4,2.69969E+16,97696501.1,0.338514919,4/21/19,1000
33,GBM_4_AutoML_20190421_193027,2.70077E+16,164340081.9,2.70077E+16,97393457.23,0.331291475,4/21/19,1000
34,GBM_4_AutoML_20190421_195113,2.70748E+16,164544081.9,2.70748E+16,97746910.73,0.330239467,4/21/19,1000
35,GBM_2_AutoML_20190421_195113,2.71683E+16,164828160.9,2.71683E+16,99839915.38,0.336425635,4/21/19,1000
36,DRF_1_AutoML_20190421_195113,2.72086E+16,164950184.4,2.72086E+16,99406448.3,0.33806333,4/21/19,1000
37,XGBoost_grid_1_AutoML_20190421_195113_model_2,2.72139E+16,164966443.5,2.72139E+16,100363822.7,0.33777746,4/21/19,1000
38,GBM_4_AutoML_20190421_193852,2.72494E+16,165073982.7,2.72494E+16,98502566.73,0.332897048,4/21/19,1000
39,GBM_grid_1_AutoML_20190421_195113_model_1,2.73134E+16,165267602.3,2.73134E+16,98805541.62,0.335287772,4/21/19,1000
40,XGBoost_grid_1_AutoML_20190421_195113_model_12,2.73408E+16,165350553.1,2.73408E+16,100353150.9,0.341270064,4/21/19,1000
41,GBM_grid_1_AutoML_20190421_193027_model_2,2.73881E+16,165493441.6,2.73881E+16,98562865.55,0.33631159,4/21/19,1000
42,GBM_3_AutoML_20190421_193852,2.74183E+16,165584783.3,2.74183E+16,99587680.73,0.335389264,4/21/19,1000
43,XGBoost_grid_1_AutoML_20190421_193852_model_10,2.74196E+16,165588569.8,2.74196E+16,96152521.1,0.326403558,4/21/19,1000
44,GBM_grid_1_AutoML_20190421_195113_model_32,2.75068E+16,165851859.8,2.75068E+16,99114755.6,0.350267779,4/21/19,1000
45,GBM_grid_1_AutoML_20190421_193852_model_15,2.75078E+16,165854808.1,2.75078E+16,97947971.34,0.330275149,4/21/19,1000
46,GBM_2_AutoML_20190421_193027,2.75834E+16,166082431.5,2.75834E+16,101012846.9,0.338868141,4/21/19,1000
47,XGBoost_grid_1_AutoML_20190421_195113_model_4,2.76121E+16,166168834.2,2.76121E+16,96129250.03,0.339148668,4/21/19,1000
48,GBM_3_AutoML_20190421_193027,2.76641E+16,166325169.8,2.76641E+16,99311822.14,0.333814524,4/21/19,1000
49,XGBoost_grid_1_AutoML_20190421_193027_model_2,2.76784E+16,166368236,2.76784E+16,97946028.48,0.329662774,4/21/19,1000
50,GBM_grid_1_AutoML_20190421_193852_model_7,2.77971E+16,166724565.8,2.77971E+16,100784946.6,0.350292673,4/21/19,1000
51,GBM_2_AutoML_20190421_193852,2.78128E+16,166771785.5,2.78128E+16,100681017.6,0.338969552,4/21/19,1000
52,XRT_1_AutoML_20190421_193027,2.7933E+16,167131676.8,2.7933E+16,99459972.89,0.338181608,4/21/19,1000
53,XGBoost_grid_1_AutoML_20190421_193027_model_3,2.79535E+16,167192960.4,2.79535E+16,98370607.4,0.331589711,4/21/19,1000
54,DRF_1_AutoML_20190421_193027,2.80168E+16,167382264.1,2.80168E+16,99031387.15,0.340847042,4/21/19,1000
55,GBM_grid_1_AutoML_20190421_195113_model_5,2.80826E+16,167578542,2.80826E+16,98942788.16,0.339278805,4/21/19,1000
56,GBM_grid_1_AutoML_20190421_193027_model_6,2.81346E+16,167733577.6,2.81346E+16,100545795.5,0.34106227,4/21/19,1000
57,GBM_grid_1_AutoML_20190421_195113_model_45,2.81369E+16,167740448.7,2.81369E+16,99070259.35,0.344884354,4/21/19,1000
58,GBM_grid_1_AutoML_20190421_195113_model_31,2.81425E+16,167757340.4,2.81425E+16,103090799,0.346436372,4/21/19,1000
59,XGBoost_grid_1_AutoML_20190421_193852_model_1,2.8152E+16,167785575.9,2.8152E+16,97642684.98,0.328929111,4/21/19,1000
60,GBM_grid_1_AutoML_20190421_195113_model_38,2.81585E+16,167805000,2.81585E+16,101193936.5,0.341047568,4/21/19,1000
61,GBM_grid_1_AutoML_20190421_193852_model_16,2.81856E+16,167885738.2,2.81856E+16,101147494.1,0.338158796,4/21/19,1000
62,XGBoost_3_AutoML_20190421_193027,2.82774E+16,168158867.3,2.82774E+16,102986364.8,0.344813923,4/21/19,1000
63,GBM_grid_1_AutoML_20190421_195113_model_8,2.83561E+16,168392717.6,2.83561E+16,101129163.2,0.345268217,4/21/19,1000
64,XGBoost_grid_1_AutoML_20190421_195113_model_11,2.85629E+16,169005735.6,2.85629E+16,103300003.2,0.344632651,4/21/19,1000
65,XGBoost_grid_1_AutoML_20190421_195113_model_5,2.85768E+16,169046789.6,2.85768E+16,98018865.74,0.34214857,4/21/19,1000
66,XGBoost_3_AutoML_20190421_195113,2.87562E+16,169576578.9,2.87562E+16,103889486.4,0.348760706,4/21/19,1000
67,GBM_grid_1_AutoML_20190421_195113_model_14,2.88668E+16,169902245.2,2.88668E+16,100681944,0.357204772,4/21/19,1000
68,XGBoost_3_AutoML_20190421_193852,2.8886E+16,169958811.5,2.8886E+16,103392672.5,0.346971703,4/21/19,1000
69,GBM_grid_1_AutoML_20190421_195113_model_10,2.89321E+16,170094425.2,2.89321E+16,105261982.9,0.352725462,4/21/19,1000
70,XGBoost_grid_1_AutoML_20190421_193852_model_3,2.89398E+16,170116879.9,2.89398E+16,98972962.59,0.331112958,4/21/19,1000
71,XGBoost_grid_1_AutoML_20190421_195113_model_3,2.89458E+16,170134527.7,2.89458E+16,97559443.37,0.327844984,4/21/19,1000
72,GBM_grid_1_AutoML_20190421_195113_model_24,2.89782E+16,170229859.1,2.89782E+16,100947139.7,0.340138509,4/21/19,1000
73,GBM_grid_1_AutoML_20190421_195113_model_33,2.91812E+16,170825130.4,2.91812E+16,102385494.4,0.342184665,4/21/19,1000
74,GBM_grid_1_AutoML_20190421_195113_model_41,2.9363E+16,171356400.8,2.9363E+16,103136021.7,,4/21/19,1000
75,GBM_grid_1_AutoML_20190421_193852_model_20,2.94229E+16,171531076.2,2.94229E+16,103225153.3,0.344380338,4/21/19,1000
76,XGBoost_grid_1_AutoML_20190421_193852_model_9,2.95235E+16,171824030.5,2.95235E+16,101114085.6,2.171177418,4/21/19,1000
77,XGBoost_grid_1_AutoML_20190421_195113_model_10,2.96044E+16,172059367.7,2.96044E+16,104737106.6,0.346986225,4/21/19,1000
78,GBM_grid_1_AutoML_20190421_195113_model_15,3.02043E+16,173793744.4,3.02043E+16,107702045.3,0.358971509,4/21/19,1000
79,XGBoost_grid_1_AutoML_20190421_195113_model_9,3.0213E+16,173818863.8,3.0213E+16,99018356.7,0.330109475,4/21/19,1000
80,XGBoost_grid_1_AutoML_20190421_193027_model_7,3.02216E+16,173843585.9,3.02216E+16,100653351.8,0.333461728,4/21/19,1000
81,GBM_grid_1_AutoML_20190421_193027_model_5,3.03267E+16,174145519.7,3.03267E+16,105627531.4,0.393141805,4/21/19,1000
82,GBM_grid_1_AutoML_20190421_193852_model_12,3.04749E+16,174570701.6,3.04749E+16,109249906.3,,4/21/19,1000
83,GBM_grid_1_AutoML_20190421_195113_model_20,3.05668E+16,174833527.7,3.05668E+16,108465701.8,,4/21/19,1000
84,GBM_grid_1_AutoML_20190421_193852_model_13,3.06196E+16,174984663,3.06196E+16,105414169.1,0.386476362,4/21/19,1000
85,GBM_grid_1_AutoML_20190421_195113_model_25,3.08232E+16,175565497.9,3.08232E+16,106993540.3,0.37872178,4/21/19,1000
86,GBM_grid_1_AutoML_20190421_193027_model_3,3.10005E+16,176069474.9,3.10005E+16,109830367,,4/21/19,1000
87,GBM_grid_1_AutoML_20190421_195113_model_2,3.11094E+16,176378694.1,3.11094E+16,106373070.3,0.380535904,4/21/19,1000
88,GBM_grid_1_AutoML_20190421_195113_model_22,3.12378E+16,176742306.9,3.12378E+16,109242834.7,0.382362523,4/21/19,1000
89,GBM_grid_1_AutoML_20190421_195113_model_40,3.12567E+16,176795547.5,3.12567E+16,107833242.3,0.38992321,4/21/19,1000
90,XGBoost_grid_1_AutoML_20190421_195113_model_15,3.13481E+16,177054037,3.13481E+16,101717395.1,0.345714896,4/21/19,1000
91,XGBoost_grid_1_AutoML_20190421_195113_model_8,3.1519E+16,177536014.7,3.1519E+16,98172094.44,0.329550197,4/21/19,1000
92,GBM_grid_1_AutoML_20190421_195113_model_11,3.17446E+16,178170268.8,3.17446E+16,112300720.3,0.372657492,4/21/19,1000
93,GBM_grid_1_AutoML_20190421_195113_model_27,3.17772E+16,178261622.4,3.17772E+16,112464779,,4/21/19,1000
94,GBM_grid_1_AutoML_20190421_195113_model_30,3.19536E+16,178755819.5,3.19536E+16,107807527.2,0.38855087,4/21/19,1000
95,GBM_grid_1_AutoML_20190421_195113_model_4,3.20876E+16,179130064.3,3.20876E+16,107986003.7,0.358951554,4/21/19,1000
96,GBM_grid_1_AutoML_20190421_193852_model_17,3.21147E+16,179205695.4,3.21147E+16,108556100.6,0.377912202,4/21/19,1000
97,GBM_grid_1_AutoML_20190421_193027_model_7,3.23449E+16,179846892.5,3.23449E+16,108877347.5,0.377116509,4/21/19,1000
98,GBM_grid_1_AutoML_20190421_195113_model_23,3.24034E+16,180009374.3,3.24034E+16,112876201.1,0.394753598,4/21/19,1000
99,DeepLearning_grid_1_AutoML_20190421_195113_model_1,3.35234E+16,183093957.3,3.35234E+16,116057866.7,,4/21/19,1000
100,GBM_grid_1_AutoML_20190421_193027_model_10,3.35241E+16,183095905.2,3.35241E+16,116694037,,4/21/19,1000
101,GBM_grid_1_AutoML_20190421_195113_model_17,3.37816E+16,183797746.4,3.37816E+16,116635230,,4/21/19,1000
102,GBM_grid_1_AutoML_20190421_193852_model_3,3.39995E+16,184389538,3.39995E+16,116637095.5,0.405665256,4/21/19,1000
103,GBM_grid_1_AutoML_20190421_193852_model_14,3.40409E+16,184501877.3,3.40409E+16,111253956.2,0.363015399,4/21/19,1000
104,GBM_5_AutoML_20190421_193027,3.41088E+16,184685716.9,3.41088E+16,110479220,0.360043641,4/21/19,1000
105,GBM_5_AutoML_20190421_193852,3.4321E+16,185259403.1,3.4321E+16,110900073.8,0.362704607,4/21/19,1000
106,GBM_grid_1_AutoML_20190421_195113_model_29,3.43739E+16,185402040.1,3.43739E+16,115477725.8,0.400519171,4/21/19,1000
107,GBM_5_AutoML_20190421_195113,3.44109E+16,185501831.8,3.44109E+16,110994058.4,0.359906572,4/21/19,1000
108,DeepLearning_grid_1_AutoML_20190421_195113_model_4,3.44398E+16,185579672.7,3.44398E+16,112260669.3,0.37479031,4/21/19,1000
109,GBM_grid_1_AutoML_20190421_195113_model_28,3.49209E+16,186871342.4,3.49209E+16,115047118,0.416465972,4/21/19,1000
110,GBM_grid_1_AutoML_20190421_193852_model_9,3.50319E+16,187168069.1,3.50319E+16,115726848.8,0.407515385,4/21/19,1000
111,GBM_grid_1_AutoML_20190421_195113_model_7,3.51314E+16,187433759.1,3.51314E+16,112135206.1,0.363238657,4/21/19,1000
112,GBM_grid_1_AutoML_20190421_195113_model_39,3.55147E+16,188453453.3,3.55147E+16,114363183.1,,4/21/19,1000
113,GBM_grid_1_AutoML_20190421_195113_model_9,3.5656E+16,188827896.1,3.5656E+16,112522485.6,0.363352354,4/21/19,1000
114,GBM_grid_1_AutoML_20190421_193027_model_4,3.5977E+16,189676063.8,3.5977E+16,114548846.7,0.405091156,4/21/19,1000
115,DeepLearning_grid_1_AutoML_20190421_193852_model_1,3.61567E+16,190149276.4,3.61567E+16,124517103.2,,4/21/19,1000
116,GBM_grid_1_AutoML_20190421_195113_model_35,3.63129E+16,190559441.7,3.63129E+16,114316353.2,0.369444468,4/21/19,1000
117,DeepLearning_1_AutoML_20190421_193027,3.64414E+16,190896330.4,3.64414E+16,122463715.8,,4/21/19,1000
118,GBM_grid_1_AutoML_20190421_193852_model_2,3.6729E+16,191648236.3,3.6729E+16,122603441.2,0.43383008,4/21/19,1000
119,DeepLearning_1_AutoML_20190421_195113,3.68361E+16,191927389.2,3.68361E+16,119011350.6,0.40443441,4/21/19,1000
120,GBM_grid_1_AutoML_20190421_193852_model_21,3.68714E+16,192019325.9,3.68714E+16,121497390.9,0.416268275,4/21/19,1000
121,DeepLearning_1_AutoML_20190421_193852,3.69895E+16,192326606.1,3.69895E+16,120956465.3,,4/21/19,1000
122,DeepLearning_grid_1_AutoML_20190421_195113_model_5,3.79072E+16,194697771.9,3.79072E+16,123084477.7,,4/21/19,1000
123,GBM_grid_1_AutoML_20190421_193852_model_1,3.82106E+16,195475387,3.82106E+16,126817896.2,,4/21/19,1000
124,DeepLearning_grid_1_AutoML_20190421_193852_model_2,3.87946E+16,196963462.6,3.87946E+16,122630084,,4/21/19,1000
125,GBM_grid_1_AutoML_20190421_195113_model_13,3.91492E+16,197861667.4,3.91492E+16,119214741.2,0.406024955,4/21/19,1000
126,DeepLearning_grid_1_AutoML_20190421_193027_model_3,3.94107E+16,198521257.6,3.94107E+16,129178541.2,,4/21/19,1000
127,DeepLearning_grid_1_AutoML_20190421_193852_model_7,3.997E+16,199925040.8,3.997E+16,123401057.7,0.426277052,4/21/19,1000
128,GBM_grid_1_AutoML_20190421_193027_model_9,4.02781E+16,200693945.7,4.02781E+16,125847625.9,0.478441833,4/21/19,1000
129,DeepLearning_grid_1_AutoML_20190421_195113_model_7,4.0538E+16,201340473.7,4.0538E+16,126142852.1,0.43277,4/21/19,1000
130,DeepLearning_grid_1_AutoML_20190421_193852_model_6,4.15993E+16,203959073.7,4.15993E+16,124190468.8,0.417345644,4/21/19,1000
131,DeepLearning_grid_1_AutoML_20190421_193027_model_1,4.17914E+16,204429500.1,4.17914E+16,128681933.7,,4/21/19,1000
132,DeepLearning_grid_1_AutoML_20190421_193852_model_3,4.20169E+16,204980124,4.20169E+16,130628492.8,,4/21/19,1000
133,DeepLearning_grid_1_AutoML_20190421_195113_model_3,4.22433E+16,205531696,4.22433E+16,124138233.2,,4/21/19,1000
134,DeepLearning_grid_1_AutoML_20190421_193852_model_8,4.32921E+16,208067489.6,4.32921E+16,145865189.4,0.532678282,4/21/19,1000
135,DeepLearning_grid_1_AutoML_20190421_195113_model_2,4.35159E+16,208604612.6,4.35159E+16,130485547.5,,4/21/19,1000
136,GBM_grid_1_AutoML_20190421_193027_model_8,4.43723E+16,210647397.7,4.43723E+16,132428228,,4/21/19,1000
137,DeepLearning_grid_1_AutoML_20190421_195113_model_6,4.44542E+16,210841613.9,4.44542E+16,130039161.7,0.441003997,4/21/19,1000
138,GBM_grid_1_AutoML_20190421_195113_model_16,4.45647E+16,211103560,4.45647E+16,136076028.1,0.483769665,4/21/19,1000
139,GBM_grid_1_AutoML_20190421_195113_model_44,4.49336E+16,211975543.2,4.49336E+16,134012797.9,0.504719582,4/21/19,1000
140,GBM_grid_1_AutoML_20190421_193027_model_1,4.50027E+16,212138400.7,4.50027E+16,133776023.1,,4/21/19,1000
141,DeepLearning_grid_1_AutoML_20190421_193027_model_2,4.55814E+16,213497943.9,4.55814E+16,134154762.5,,4/21/19,1000
142,DeepLearning_grid_1_AutoML_20190421_193852_model_5,5.09146E+16,225642549,5.09146E+16,164907023.5,0.633161431,4/21/19,1000
143,GBM_grid_1_AutoML_20190421_193852_model_4,5.10669E+16,225979776.4,5.10669E+16,140325518.8,0.486628321,4/21/19,1000
144,GBM_grid_1_AutoML_20190421_193027_model_11,5.4498E+16,233448162.3,5.4498E+16,151759967.7,0.556414938,4/21/19,1000
145,DeepLearning_grid_1_AutoML_20190421_193852_model_4,5.65982E+16,237903835.9,5.65982E+16,184743592.1,0.701555408,4/21/19,1000
146,GBM_grid_1_AutoML_20190421_195113_model_18,6.35201E+16,252031890.8,6.35201E+16,166207138.4,0.609449606,4/21/19,1000
147,GBM_grid_1_AutoML_20190421_193852_model_19,6.39359E+16,252855555.4,6.39359E+16,168959950.9,0.617345087,4/21/19,1000
148,GBM_grid_1_AutoML_20190421_195113_model_34,6.90132E+16,262703674.6,6.90132E+16,177027982.1,0.637099074,4/21/19,1000
149,XGBoost_grid_1_AutoML_20190421_193852_model_11,7.42222E+16,272437445.4,7.42222E+16,172463470.6,0.563312957,4/21/19,1000
150,GBM_grid_1_AutoML_20190421_193852_model_11,7.71233E+16,277710908.6,7.71233E+16,184624367.3,0.66236649,4/21/19,1000
151,GBM_grid_1_AutoML_20190421_195113_model_46,7.75612E+16,278498055.8,7.75612E+16,185532844.7,0.6618316,4/21/19,1000
152,GBM_grid_1_AutoML_20190421_195113_model_26,8.38831E+16,289625776.1,8.38831E+16,195295904.3,0.692966164,4/21/19,1000
153,GBM_grid_1_AutoML_20190421_193852_model_6,8.86533E+16,297747011.3,8.86533E+16,202772624.8,0.71325604,4/21/19,1000
154,GBM_grid_1_AutoML_20190421_193852_model_22,8.95311E+16,299217561.5,8.95311E+16,203175618.6,0.716125888,4/21/19,1000
155,GBM_grid_1_AutoML_20190421_193027_model_13,9.63231E+16,310359623.7,9.63231E+16,212090499.7,0.741023997,4/21/19,1000
156,GBM_grid_1_AutoML_20190421_195113_model_36,9.71612E+16,311706917.4,9.71612E+16,212999208.7,0.74366645,4/21/19,1000
157,GBM_grid_1_AutoML_20190421_195113_model_6,9.7351E+16,312011258.5,9.7351E+16,213209742.9,0.744282897,4/21/19,1000
158,GBM_grid_1_AutoML_20190421_195113_model_19,9.79263E+16,312931802.3,9.79263E+16,214178460.7,0.746939186,4/21/19,1000
159,GBM_grid_1_AutoML_20190421_195113_model_47,9.80017E+16,313052158.5,9.80017E+16,214078048.9,0.74683129,4/21/19,1000
160,GBM_grid_1_AutoML_20190421_193852_model_23,9.81534E+16,313294370.5,9.81534E+16,214434832.5,0.747762253,4/21/19,1000
161,GBM_grid_1_AutoML_20190421_193852_model_10,9.8564E+16,313949050.6,9.8564E+16,214927384.2,0.74921225,4/21/19,1000
162,GBM_grid_1_AutoML_20190421_193852_model_24,9.909E+16,314785662.9,9.909E+16,215534724.9,0.751074848,4/21/19,1000
163,GBM_grid_1_AutoML_20190421_193027_model_12,1.00127E+17,316428928.7,1.00127E+17,216762645.6,0.754621398,4/21/19,1000
164,StackedEnsemble_AllModels_AutoML_20190421_193027,1.00485E+17,316993712.2,1.00485E+17,217181129.5,0.755880335,4/21/19,1000
165,GLM_grid_1_AutoML_20190421_193027_model_1,1.00489E+17,317000684,1.00489E+17,217195869.4,0.755907836,4/21/19,1000
166,GLM_grid_1_AutoML_20190421_193852_model_1,1.00489E+17,317000684,1.00489E+17,217195869.4,0.755907836,4/21/19,1000
167,GLM_grid_1_AutoML_20190421_195113_model_1,1.00489E+17,317000684,1.00489E+17,217195869.4,0.755907836,4/21/19,1000
168,StackedEnsemble_BestOfFamily_AutoML_20190421_193027,1.00496E+17,317010832.4,1.00496E+17,217194228.9,0.755918586,4/21/19,1000
169,XGBoost_grid_1_AutoML_20190421_195113_model_14,1.01527E+17,318633658,1.01527E+17,195634069.8,10.31615913,4/21/19,1000
170,XGBoost_grid_1_AutoML_20190421_193852_model_6,1.0831E+17,329104524.7,1.0831E+17,203149687.2,10.73793449,4/21/19,1000
171,XGBoost_grid_1_AutoML_20190421_193027_model_5,1.19467E+17,345639699.7,1.19467E+17,220842496.4,11.75298217,4/21/19,1000
172,XGBoost_grid_1_AutoML_20190421_193852_model_8,1.87246E+17,432719232.6,1.87246E+17,300330495.4,15.32376889,4/21/19,1000
173,XGBoost_grid_1_AutoML_20190421_193027_model_8,2.37561E+17,487402634.5,2.37561E+17,379123299.1,7.548951879,4/21/19,1000
