,model_id,ntrees,learn_rate,max_depth,sample_rate,col_sample_rate,score_each_iteration,seed,stopping_rounds,stopping_metric,stopping_tolerance
27,GBM_grid_1_AutoML_20190421_193027_model_9,104,0.01,16,0.8,0.4,False,-2476791890784516323,0,deviance,0.014965432360392486
28,GBM_grid_1_AutoML_20190421_193852_model_1,56,0.8,4,0.5,1.0,False,-7347235564242714900,0,deviance,0.014965432360392486
29,GBM_grid_1_AutoML_20190421_193852_model_10,30,0.001,4,0.9,0.4,False,-4749946771656949621,0,deviance,0.014965432360392486
30,GBM_grid_1_AutoML_20190421_193852_model_11,262,0.001,14,0.9,0.4,False,-810852929160497850,0,deviance,0.014965432360392486
31,GBM_grid_1_AutoML_20190421_193852_model_12,61,0.5,3,1.0,1.0,False,3755201348199703767,0,deviance,0.014965432360392486
32,GBM_grid_1_AutoML_20190421_193852_model_13,398,0.005,17,0.7,1.0,False,926551006183326168,0,deviance,0.014965432360392486
33,GBM_grid_1_AutoML_20190421_193852_model_14,82,0.1,6,1.0,0.7,False,4960138876623192878,0,deviance,0.014965432360392486
34,GBM_grid_1_AutoML_20190421_193852_model_15,98,0.05,16,0.8,0.4,False,5575868254829243114,0,deviance,0.014965432360392486
35,GBM_grid_1_AutoML_20190421_193852_model_16,98,0.05,9,0.5,0.4,False,4052181674862863573,0,deviance,0.014965432360392486
36,GBM_grid_1_AutoML_20190421_193852_model_17,270,0.008,8,0.7,0.4,False,-8981271411912211860,0,deviance,0.014965432360392486
37,GBM_grid_1_AutoML_20190421_193852_model_18,91,0.08,17,0.8,1.0,False,5355661886864578261,0,deviance,0.014965432360392486
38,GBM_grid_1_AutoML_20190421_193852_model_19,368,0.001,9,0.5,0.7,False,3751026078426248837,0,deviance,0.014965432360392486
39,GBM_grid_1_AutoML_20190421_193852_model_2,367,0.005,4,0.8,0.4,False,5635968206635809269,0,deviance,0.014965432360392486
40,GBM_grid_1_AutoML_20190421_193852_model_20,100,0.05,7,0.7,0.7,False,-6817732456818084703,0,deviance,0.014965432360392486
41,GBM_grid_1_AutoML_20190421_193852_model_21,273,0.01,3,0.6,1.0,False,4878236833650884881,0,deviance,0.014965432360392486
42,GBM_grid_1_AutoML_20190421_193852_model_22,92,0.001,12,1.0,0.4,False,5619006297585149539,0,deviance,0.014965432360392486
43,GBM_grid_1_AutoML_20190421_193852_model_23,17,0.001,8,0.5,1.0,False,-4230225667908683070,0,deviance,0.014965432360392486
44,GBM_grid_1_AutoML_20190421_193852_model_24,1,0.008,17,0.5,0.4,False,926661288037231606,0,deviance,0.014965432360392486
45,GBM_grid_1_AutoML_20190421_193852_model_3,282,0.008,4,0.6,1.0,False,7742484372466463139,0,deviance,0.014965432360392486
46,GBM_grid_1_AutoML_20190421_193852_model_4,302,0.008,8,0.6,0.4,False,-8855671952995182370,0,deviance,0.014965432360392486
47,GBM_grid_1_AutoML_20190421_193852_model_5,71,0.08,9,0.7,0.7,False,-6010621745854196896,0,deviance,0.014965432360392486
48,GBM_grid_1_AutoML_20190421_193852_model_6,126,0.001,4,0.8,1.0,False,7523975257873901412,0,deviance,0.014965432360392486
49,GBM_grid_1_AutoML_20190421_193852_model_7,110,0.1,12,0.6,0.7,False,1381225275305757435,0,deviance,0.014965432360392486
50,GBM_grid_1_AutoML_20190421_193852_model_8,91,0.05,17,0.6,0.7,False,-6527299506414345488,0,deviance,0.014965432360392486
51,GBM_grid_1_AutoML_20190421_193852_model_9,337,0.008,8,1.0,0.4,False,4370751826042267024,0,deviance,0.014965432360392486
52,GBM_grid_1_AutoML_20190421_195113_model_1,91,0.05,9,0.6,0.4,False,4372187560456137754,0,deviance,0.014965432360392486
53,GBM_grid_1_AutoML_20190421_195113_model_10,92,0.1,4,1.0,0.7,False,3369376837665587262,0,deviance,0.014965432360392486
54,GBM_grid_1_AutoML_20190421_195113_model_11,98,0.08,3,0.5,1.0,False,-7063079593273838430,0,deviance,0.014965432360392486
55,GBM_grid_1_AutoML_20190421_195113_model_12,57,0.1,14,0.6,1.0,False,-2767295702439642420,0,deviance,0.014965432360392486
56,GBM_grid_1_AutoML_20190421_195113_model_13,308,0.01,16,0.6,0.4,False,-43120824884406779,0,deviance,0.014965432360392486
57,GBM_grid_1_AutoML_20190421_195113_model_14,267,0.01,13,1.0,1.0,False,-7237518530348413077,0,deviance,0.014965432360392486
58,GBM_grid_1_AutoML_20190421_195113_model_15,159,0.05,4,1.0,0.7,False,2735982214018785002,0,deviance,0.014965432360392486
59,GBM_grid_1_AutoML_20190421_195113_model_16,394,0.005,3,1.0,0.7,False,-1467568022876113852,0,deviance,0.014965432360392486
60,GBM_grid_1_AutoML_20190421_195113_model_17,59,0.8,10,0.8,0.7,False,-5473018234056835764,0,deviance,0.014965432360392486
61,GBM_grid_1_AutoML_20190421_195113_model_18,401,0.001,11,0.7,1.0,False,-5849559863959277211,0,deviance,0.014965432360392486
62,GBM_grid_1_AutoML_20190421_195113_model_19,30,0.001,4,1.0,1.0,False,5106474178985599434,0,deviance,0.014965432360392486
63,GBM_grid_1_AutoML_20190421_195113_model_2,332,0.008,17,0.6,0.7,False,-4115971564235363057,0,deviance,0.014965432360392486
64,GBM_grid_1_AutoML_20190421_195113_model_20,47,0.5,5,0.7,1.0,False,8864059457280086199,0,deviance,0.014965432360392486
65,GBM_grid_1_AutoML_20190421_195113_model_21,240,0.01,15,0.6,0.4,False,4232708293254420068,0,deviance,0.014965432360392486
66,GBM_grid_1_AutoML_20190421_195113_model_22,271,0.008,6,0.5,0.7,False,-5231707217026392547,0,deviance,0.014965432360392486
67,GBM_grid_1_AutoML_20190421_195113_model_23,270,0.008,5,0.7,0.7,False,-7005845987286767220,0,deviance,0.014965432360392486
68,GBM_grid_1_AutoML_20190421_195113_model_24,133,0.05,17,0.9,1.0,False,-7623753947503769545,0,deviance,0.014965432360392486
69,GBM_grid_1_AutoML_20190421_195113_model_25,307,0.01,9,0.7,0.7,False,8831126648505260003,0,deviance,0.014965432360392486
70,GBM_grid_1_AutoML_20190421_195113_model_26,178,0.001,17,0.7,1.0,False,-5788228000925373437,0,deviance,0.014965432360392486
71,GBM_grid_1_AutoML_20190421_195113_model_27,49,0.5,6,0.5,1.0,False,8541077546511398766,0,deviance,0.014965432360392486
72,GBM_grid_1_AutoML_20190421_195113_model_28,423,0.005,17,0.7,1.0,False,-5208465389355046403,0,deviance,0.014965432360392486
73,GBM_grid_1_AutoML_20190421_195113_model_29,311,0.01,6,0.9,0.4,False,-5196017469695711958,0,deviance,0.014965432360392486
74,GBM_grid_1_AutoML_20190421_195113_model_3,235,0.01,14,0.8,0.4,False,-5957084039985505777,0,deviance,0.014965432360392486
75,GBM_grid_1_AutoML_20190421_195113_model_30,403,0.005,12,0.6,0.4,False,1617333130929305479,0,deviance,0.014965432360392486
76,GBM_grid_1_AutoML_20190421_195113_model_31,108,0.05,5,0.8,1.0,False,-4875699938398474793,0,deviance,0.014965432360392486
77,GBM_grid_1_AutoML_20190421_195113_model_32,90,0.08,9,0.6,0.7,False,7418655848094946508,0,deviance,0.014965432360392486
78,GBM_grid_1_AutoML_20190421_195113_model_33,88,0.1,10,0.8,1.0,False,-2668465038574600811,0,deviance,0.014965432360392486
79,GBM_grid_1_AutoML_20190421_195113_model_34,343,0.001,5,1.0,0.7,False,8078872435777487940,0,deviance,0.014965432360392486
80,GBM_grid_1_AutoML_20190421_195113_model_35,107,0.05,16,0.7,0.4,False,-1901480774965782867,0,deviance,0.014965432360392486
81,GBM_grid_1_AutoML_20190421_195113_model_36,35,0.001,14,1.0,1.0,False,-4137675209224554682,0,deviance,0.014965432360392486
82,GBM_grid_1_AutoML_20190421_195113_model_37,72,0.08,10,1.0,0.7,False,1085293459953656943,0,deviance,0.014965432360392486
83,GBM_grid_1_AutoML_20190421_195113_model_38,70,0.1,11,0.5,1.0,False,-7022815739557135702,0,deviance,0.014965432360392486
84,GBM_grid_1_AutoML_20190421_195113_model_39,34,0.5,9,0.7,0.4,False,9122132053145803882,0,deviance,0.014965432360392486
85,GBM_grid_1_AutoML_20190421_195113_model_4,116,0.1,15,1.0,1.0,False,-8210965815510438959,0,deviance,0.014965432360392486
86,GBM_grid_1_AutoML_20190421_195113_model_40,329,0.008,10,1.0,0.4,False,-3295604604733747123,0,deviance,0.014965432360392486
87,GBM_grid_1_AutoML_20190421_195113_model_41,39,0.5,7,1.0,0.4,False,-1387382435927114974,0,deviance,0.014965432360392486
88,GBM_grid_1_AutoML_20190421_195113_model_42,74,0.1,9,1.0,0.7,False,-7165717425669000132,0,deviance,0.014965432360392486
89,GBM_grid_1_AutoML_20190421_195113_model_43,53,0.08,16,0.6,0.4,False,6037329919915569363,0,deviance,0.014965432360392486
90,GBM_grid_1_AutoML_20190421_195113_model_44,177,0.005,13,0.9,0.4,False,-7505997270433965297,0,deviance,0.014965432360392486
91,GBM_grid_1_AutoML_20190421_195113_model_45,30,0.1,17,1.0,1.0,False,8630530357491357285,0,deviance,0.014965432360392486
92,GBM_grid_1_AutoML_20190421_195113_model_46,35,0.01,16,0.8,1.0,False,-9134514672406990100,0,deviance,0.014965432360392486
93,GBM_grid_1_AutoML_20190421_195113_model_47,2,0.008,11,1.0,0.4,False,6532298033858417470,0,deviance,0.014965432360392486
94,GBM_grid_1_AutoML_20190421_195113_model_5,46,0.1,12,0.6,1.0,False,5105961707165646282,0,deviance,0.014965432360392486
95,GBM_grid_1_AutoML_20190421_195113_model_6,36,0.001,13,0.7,0.7,False,7767005311877900708,0,deviance,0.014965432360392486
96,GBM_grid_1_AutoML_20190421_195113_model_7,115,0.05,11,0.9,0.4,False,-5148363360822577145,0,deviance,0.014965432360392486
97,GBM_grid_1_AutoML_20190421_195113_model_8,126,0.05,15,0.5,1.0,False,-2950168058131681435,0,deviance,0.014965432360392486
98,GBM_grid_1_AutoML_20190421_195113_model_9,112,0.05,11,0.7,1.0,False,-9033711945775519277,0,deviance,0.014965432360392486
